ProviderId,ProductCategory,ChannelId,Date,Amount,Value,PricingStrategy,Hour,Day,Month,MargeBrute,TauxRentabilité
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-60.0,60,2,8,14,2,-120.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-500.0,500,2,8,14,2,-1000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,3000.0,3000,2,8,14,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,50000.0,50000,2,8,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,8,14,2,-400.0,-2.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,10000.0,10000,2,8,14,2,0.0,0.0
ProviderId_1,financial_services,ChannelId_3,2019-02-14,20500.0,20500,2,8,14,2,0.0,0.0
ProviderId_3,financial_services,ChannelId_3,2019-02-14,30000.0,30000,2,8,14,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,9800.0,9800,2,8,14,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,50000.0,50000,2,8,14,2,0.0,0.0
ProviderId_1,movies,ChannelId_3,2019-02-14,10000.0,12000,2,8,14,2,-2000.0,-0.16666666666666666
ProviderId_5,financial_services,ChannelId_3,2019-02-14,11000.0,11000,2,8,14,2,0.0,0.0
ProviderId_3,data_bundles,ChannelId_3,2019-02-14,30000.0,30000,1,8,14,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,8,14,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,8,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,8,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-600.0,600,2,8,14,2,-1200.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,8,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-500.0,500,2,8,14,2,-1000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-500.0,500,2,8,14,2,-1000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,8,14,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,9800.0,9800,2,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-500.0,500,2,8,14,2,-1000.0,-2.0
ProviderId_6,utility_bill,ChannelId_3,2019-02-14,10000.0,11200,2,8,14,2,-1200.0,-0.10714285714285714
ProviderId_5,financial_services,ChannelId_3,2019-02-14,9600.0,9600,2,8,14,2,0.0,0.0
ProviderId_5,movies,ChannelId_3,2019-02-14,10000.0,12000,2,8,14,2,-2000.0,-0.16666666666666666
ProviderId_6,utility_bill,ChannelId_3,2019-02-14,9800.0,10994,2,8,14,2,-1194.0,-0.108604693469165
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,8,14,2,0.0,0.0
ProviderId_1,ticket,ChannelId_3,2019-02-14,100000.0,100000,4,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-500.0,500,2,8,14,2,-1000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-644.0,644,2,8,14,2,-1288.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,8,14,2,-400.0,-2.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,10000.0,10000,2,8,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,8,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,8,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-50.0,50,2,8,14,2,-100.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,8,14,2,-400.0,-2.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,40000.0,40000,2,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-50.0,50,2,8,14,2,-100.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,3000.0,3000,2,8,14,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,10000.0,10000,2,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-150.0,150,2,8,14,2,-300.0,-2.0
ProviderId_6,utility_bill,ChannelId_3,2019-02-14,30000.0,32900,2,8,14,2,-2900.0,-0.08814589665653495
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-1005.0,1005,2,8,14,2,-2010.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,8,14,2,-400.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,500.0,500,2,8,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-50.0,50,2,8,14,2,-100.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-20.0,20,2,8,14,2,-40.0,-2.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,10000.0,10000,2,8,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,8,14,2,-400.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,8,14,2,0.0,0.0
ProviderId_3,airtime,ChannelId_3,2019-02-14,3000.0,3000,1,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,8,14,2,-400.0,-2.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,8,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,500.0,500,2,8,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,2000.0,2000,2,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,8,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-40.0,40,2,8,14,2,-80.0,-2.0
ProviderId_1,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,8,14,2,0.0,0.0
ProviderId_3,airtime,ChannelId_3,2019-02-14,1000.0,1000,1,8,14,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,800.0,800,2,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-50.0,50,2,8,14,2,-100.0,-2.0
ProviderId_1,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,8,14,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,1000.0,1000,2,8,14,2,0.0,0.0
ProviderId_4,airtime,ChannelId_5,2019-02-14,-3000.0,3000,4,8,14,2,-6000.0,-2.0
ProviderId_1,financial_services,ChannelId_3,2019-02-14,50000.0,50000,2,8,14,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,8,14,2,-400.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,8,14,2,0.0,0.0
ProviderId_1,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-50.0,50,2,8,14,2,-100.0,-2.0
ProviderId_6,utility_bill,ChannelId_3,2019-02-14,10000.0,11200,2,8,14,2,-1200.0,-0.10714285714285714
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-644.0,644,2,8,14,2,-1288.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-50.0,50,2,8,14,2,-100.0,-2.0
ProviderId_1,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,8,14,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,1000.0,1000,4,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-50.0,50,2,8,14,2,-100.0,-2.0
ProviderId_1,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,8,14,2,-400.0,-2.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,6000.0,6000,4,8,14,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,8,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,6400.0,6400,2,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-300.0,300,2,8,14,2,-600.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,8,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-16.0,16,2,8,14,2,-32.0,-2.0
ProviderId_1,financial_services,ChannelId_3,2019-02-14,100000.0,100000,2,8,14,2,0.0,0.0
ProviderId_1,airtime,ChannelId_1,2019-02-14,10000.0,10000,4,8,14,2,0.0,0.0
ProviderId_6,data_bundles,ChannelId_3,2019-02-14,1500.0,1500,2,8,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,500.0,500,2,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,8,14,2,-400.0,-2.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,8,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,8,14,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,9000.0,9000,2,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,8,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-50.0,50,2,8,14,2,-100.0,-2.0
ProviderId_1,airtime,ChannelId_3,2019-02-14,1000.0,1000,4,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,8,14,2,-10000.0,-2.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,8,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1200.0,1200,2,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,8,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,8,14,2,-400.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,8,14,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,30000.0,30000,2,8,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1200.0,1200,2,8,14,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-50.0,50,2,8,14,2,-100.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-60.0,60,2,8,14,2,-120.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,8,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,8,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,8,14,2,-400.0,-2.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,8,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,800.0,800,2,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,8,14,2,-400.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,8,14,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,8,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,8,14,2,-400.0,-2.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,8,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,2000.0,2000,2,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-50.0,50,2,8,14,2,-100.0,-2.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,1000.0,1000,2,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-80.0,80,2,8,14,2,-160.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-500.0,500,2,8,14,2,-1000.0,-2.0
ProviderId_3,airtime,ChannelId_3,2019-02-14,10000.0,10000,1,8,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1500.0,1500,2,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-500.0,500,2,8,14,2,-1000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,8,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,8,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,8,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,8,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,8,14,2,-10000.0,-2.0
ProviderId_1,financial_services,ChannelId_3,2019-02-14,10000.0,10000,2,8,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-500.0,500,2,8,14,2,-1000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,8,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,8,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,8,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_5,utility_bill,ChannelId_3,2019-02-14,5000.0,5750,2,9,14,2,-750.0,-0.13043478260869565
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,2000.0,2000,2,9,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,9,14,2,0.0,0.0
ProviderId_3,airtime,ChannelId_3,2019-02-14,3000.0,3000,1,9,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,9,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_6,data_bundles,ChannelId_3,2019-02-14,1500.0,1500,2,9,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-60.0,60,2,9,14,2,-120.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1500.0,1500,2,9,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-75.0,75,2,9,14,2,-150.0,-2.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,9,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,9,14,2,-400.0,-2.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,20000.0,20000,2,9,14,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,9,14,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,22000.0,22000,2,9,14,2,0.0,0.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,2000.0,2000,2,9,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_6,tv,ChannelId_3,2019-02-14,36500.0,36500,2,9,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,9,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_1,financial_services,ChannelId_3,2019-02-14,2000.0,2000,2,9,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,9,14,2,0.0,0.0
ProviderId_1,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,9,14,2,0.0,0.0
ProviderId_3,airtime,ChannelId_3,2019-02-14,1000.0,1000,1,9,14,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,9,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-50.0,50,2,9,14,2,-100.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,9,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-50.0,50,2,9,14,2,-100.0,-2.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,9,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,5500.0,5500,2,9,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_5,utility_bill,ChannelId_3,2019-02-14,50000.0,53500,2,9,14,2,-3500.0,-0.06542056074766354
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,5000.0,5000,2,9,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,9,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-50.0,50,2,9,14,2,-100.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,50000.0,50000,4,9,14,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,9,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,9,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,9,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-200.0,200,2,9,14,2,-400.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-2500.0,2500,2,9,14,2,-5000.0,-2.0
ProviderId_3,airtime,ChannelId_3,2019-02-14,500.0,500,1,9,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-10.0,10,2,9,14,2,-20.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,500.0,500,2,9,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-25.0,25,2,9,14,2,-50.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,10000.0,10000,2,9,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_6,utility_bill,ChannelId_3,2019-02-14,20000.0,21800,2,9,14,2,-1800.0,-0.08256880733944955
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-1005.0,1005,2,9,14,2,-2010.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,5000.0,5000,2,9,14,2,0.0,0.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,10000.0,10000,2,9,14,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,1000.0,1000,4,9,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-250.0,250,2,9,14,2,-500.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1000.0,1000,2,9,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-20.0,20,2,9,14,2,-40.0,-2.0
ProviderId_4,financial_services,ChannelId_2,2019-02-14,-50.0,50,2,9,14,2,-100.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_5,financial_services,ChannelId_3,2019-02-14,1000.0,1000,2,9,14,2,0.0,0.0
ProviderId_4,financial_services,ChannelId_3,2019-02-14,-5000.0,5000,2,9,14,2,-10000.0,-2.0
ProviderId_6,airtime,ChannelId_3,2019-02-14,1500.0,1500,2,9,14,2,0.0,0.0
ProviderId_5,airtime,ChannelId_3,2019-02-14,10000.0,10000,4,9,14,2,0.0,0.0
